,address1,address2,city,country,email,fax,latitude,longitude,name,phone,shelter_id,state,zip_code
8863,,,Houston,US,Houstonmpn@gmail.com,,29.8422,-95.6607,Houston Mini Pig Network ,(832) 738-2201,TX2255,TX,77084.0
8864,18062 FM 529 Rd  Suite 161,(Cats Only - Foster-Only - No Shelter),Cypress,US,info@purrpawsrescue.org,,29.8801,-95.7029,Purr Paws Rescue Inc,281-826-2287  ,TX1008,TX,77433.0
8865,,,Cypress,US,lisa@newbestfriend.org,,29.8801,-95.7029,New Best Friend Rescue,,TX1602,TX,77433.0
8866,,,Cypress,US,luckymuttrescuecypress@gmail.com,,29.8801,-95.7029,Cypress Lucky Mutt Rescue,,TX1870,TX,77433.0
8867,,,Houston,US,karoline.carlson@gmail.com,,29.8916,-95.6416,Freedom Street Rescue,,TX1775,TX,77095.0
8868,,,Houston,US,hhfrescue@gmail.com,,29.8916,-95.6416,"Honoring Hope and Faith Rescue, Inc.",866.774.4673,TX2153,TX,77095.0
8869,,,Humble,US,wingsforpaws@gmail.com,,29.9506,-95.2762,Angels Four Paws,832-659-2576  ,TX1920,TX,77396.0
8870,7131 Sanders Hill Ln,,Humble,US,fallcreekfopaws@gmail.com,,29.9506,-95.2762,FOPAWS,,TX1983,TX,77396.0
8871,,,Blessing,US,texasblessings@yahoo.com,,28.8711,-96.2178,Texas Blessings Rescue,979-479-0627,TX1555,TX,77419.0
8872,PO Box 1090,,Palacios,US,info@luckystrykesrescue.com,,28.7081,-96.2158,"Lucky Strykes Dog Rescue, Inc.",3616769260,TX2220,TX,77465.0
8873,,,Sugar Land,US,info@hopeforhorses.com,,29.5811,-95.6126,"Hope for Horses Equine Rescue, Inc.",,TX528,TX,77479.0
8874,"4771 Sweetwater Blvd., #111",,Sugar Land,US,freedomcollierescue@yahoo.com,,29.5811,-95.6126,Freedom Collie Rescue,936-442-1345  ,TX1882,TX,77479.0
8875,,,Houston,US,newliferescueinc@yahoo.com,,29.6242,-95.2633,"New Life Rescue, Inc.",,TX1985,TX,77075.0
8876,,,Houston,US,jevans-adoptions@usa.net,,29.663,-95.2843,Street Dog Rescue,,TX1109,TX,77061.0
8877,3200 Carr Street (Front Entrance),2700 Evella Street (Rear Entrance),Houston,US,BARCAdoptions@houstontx.gov,,29.7929,-95.3323,"City of Houston, BARC Animal Shelter & Adoptions",713-229-7331  ,TX973,TX,77026.0
8878,P.O. Box  130244,,Houston,US,info@bbrtx.org,,29.7631,-95.3631,Basset Buddies Rescue of Texas,(281)-657-7347   ,TX1051,TX,77219.0
8879,,,San Antonio,US,VUNVEQRESCUE@AOL.COM,,29.3834,-98.3946,VUN-VEQ Rescue,2108631858,TX2064,TX,78222.0
8880,PO Box 541712,,Houston,US,info@houstonboxerrescue.org,,29.7631,-95.3631,Houston Boxer Rescue,832-582-2166,TX1219,TX,77254.0
8881,P. O. Box 62736,,Houston,US,info@aarfhouston.org,,29.7631,-95.3631,Adopt A Rescued Friend,832-539-4004,TX1359,TX,77205.0
8882,,,Spring,US,labsetcrescue@gmail.com,,30.0225,-95.5307,Labs Etc. Rescue,,TX1679,TX,77379.0
8883,,,Spring,US,info@yorkierescuehouston.org,,30.0225,-95.5307,Yorkie Rescue Houston,,TX2095,TX,77379.0
8884,,,Houston,US,adopt@inthenameofzoey.org,,29.9867,-95.5206,"In the name of ZOEY - Houston, TX",(844) 642-1024,TX1956,TX,77069.0
8885,,,Houston,US,info@bravebullyrescue.org,,29.7974,-95.4965,Brave Bully Rescue,,TX1931,TX,77055.0
8886,14700 Almeda Road,PO Box 450528,Houston,US,adoptions@houstonhumane.org,,29.6007,-95.4591,Houston Humane Society,713-433-6421,TX219,TX,77053.0
8887,,,Bastrop,US,adopt@bastropanimalrescue.org,,30.1013,-97.2988,Bastrop Animal Rescue,,TX1636,TX,78602.0
8888,589 Coolwater,,Bastrop,US,wendy.ballard@co.bastrop.tx.us,,30.1013,-97.2988,Bastrop County Animal Shelter,(512) 549-5160,TX2063,TX,78602.0
8889,,,Rosanky,US,bebostons@aol.com,,29.9316,-97.2961,Paws 4 Life,830-540-4004,TX208,TX,78953.0
8890,1802 Wentworth St,,Houston,US,adoptbluesangels@gmail.com,,29.7284,-95.3644,Blue's Angels,,TX1869,TX,77004.0
8891,PO Box 35072,,Houston,US,reh_pinscher@yahoo.com,,29.7631,-95.3631,Miniature Pinscher Rescue Houston,,TX1773,TX,77235.0
8892,,,Spring,US,pcpr@my-petz.com,,30.0225,-95.5307,Precious Critters Small Pet Rescue,,TX1117,TX,77379.0
8893,P.O. Box 591819,,Houston,US,Contact-Us@DreamDachs.org,,29.7631,-95.3631,"DREAM Dachshund Rescue, Education & Adoption Mission",,TX1780,TX,77259.0
8894,PO Box 924331,,Houston,US,info@animaljusticeleague.org,,29.7631,-95.3631,Animal Justice League,,TX2083,TX,77292.0
8895,"945 McKinney Street, No. 424",,Houston,US,info@redcollar.org,,29.7547,-95.3675,Red Collar Rescue,,TX1086,TX,77002.0
8896,107 E. 22nd Street,,Houston,US,adoptionmanager@adoptfriends4life.org,,29.7984,-95.411,Friends For Life Animal Shelter & Sanctuary,713-863-9835  ,TX1047,TX,77008.0
8897,448 West 15th Street,Box 553,Houston,US,chowmail.hccc@gmail.com,,29.7984,-95.411,Houston Chow Chow Connection,,TX1866,TX,77008.0
8898,,,Houston,US,Knowledge4Power@msn.com,,29.7984,-95.411,Heights Rescue Safe House,,TX1930,TX,77008.0
8899,,,Houston,US,info@gprescuesociety.org,,29.7722,-95.4003,Great Pyrenees Rescue Society,Please email! ,TX920,TX,77007.0
8900,,,Houston,US,info@adorehouston.org,,29.7722,-95.4003,ADORE Houston,,TX1713,TX,77007.0
8901,P. O. Box 304,,Goliad,US,goliadpetadoption@yahoo.com,,28.8575,-97.3419,"Goliad Pet Adoption, Inc.",361-645-1503  ,TX485,TX,77963.0
8902,505 St. Francis,,Gonzales,US,fogas@stx.rr.com,,29.5067,-97.4502,Friends of Gonzales Animal Shelter,830 857-1616,TX649,TX,78629.0
8903,400 CR 488,P.O.Box 192,Gonzales,US,gonzalesdog@gmail.com,,29.5067,-97.4502,Gonzales Dog Adoptions,,TX1601,TX,78629.0
8904,PO Box 36128,,Houston,US,adopt@houstonpetsalive.org,,29.7631,-95.3631,Houston Pets Alive!,832-786-9310,TX1950,TX,77236.0
8905,13302 Schroeder Road,,Houston,US,PRHInfo1@gmail.com,,29.9792,-95.5754,Poodle Rescue of Houston,281-477-3297,TX734,TX,77070.0
8906,,,Houston,US,glassslipperrescue@gmail.com,,29.7931,-95.3688,Glass Slipper Animal Rescue,2813189092,TX2173,TX,77009.0
8907,612 Canino Rd,,Houston,US,webmaster@countypets.com,,29.8583,-95.3837,Harris County Public Health & Environmental Services Veterinary Public Health,(281) 999-3191 ,TX424,TX,77076.0
8908,P.O. Box 42170,,Houston,US,gulfcoastcsr@hotmail.com,,29.7631,-95.3631,Gulf Coast Cocker Spaniel Rescue,,TX1459,TX,77242.0
8909,,,Houston,US,tauna@barriodogs.org,,29.7631,-95.3631,Barrio Dogs of Houston,000-00-0000 ,TX1462,TX,77223.0
8910,P. O. Box 273027,,Houston,US,hppl@hppl.org,,29.7631,-95.3631,Homeless Pet Placement League,(713) 862-7387   ,TX154,TX,77277.0
8911,,,Houston,US,teresa@shihtzu-rescue.com,,29.7631,-95.3631,Lone Star Shih Tzu and Lhasa Apso Rescue,,TX169,TX,77208.0
8912,PO Box 273331,,Houston,US,hope@homelesspets.net,,29.7631,-95.3631,HOPE (Homeless & Orphaned Pets Endeavor),(713) 622-4673,TX170,TX,77277.0
8913,P.O. Box 541286,,Houston,US,nnaira12@sbcglobal.net,,29.7631,-95.3631,Lone Star Boxer Rescue,713-464-1381,TX379,TX,77254.0
8914,PO Box 131894,,Houston,US,info@bunnybuddies.org,,29.7631,-95.3631,Bunny Buddies,,TX826,TX,77248.0
8915,PO Box 130175,,The Woodlands,US,lonestarlabadoptions@gmail.com,,30.0619,-95.3838,Lone Star Animal Welfare League Lab Rescue,,TX1405,TX,77393.0
8916,,,The Woodlands,US,adopt@operationpetsalive.org,,30.0619,-95.3838,Operation Pets Alive,,TX1531,TX,77393.0
8917,P.O. Box 130448,,Spring,US,info@texasanimalsociety.com,,30.0619,-95.3838,Texas Animal Society,,TX2046,TX,77393.0
8918,,,Spring,US,WestieHoustonPetfinder@gmail.com,,30.0799,-95.4158,Westie and Scottie Rescue Houston,,TX661,TX,77387.0
8919,P.O. Box 910,,Spring,US,adoptions@smartpetz.com,,30.0797,-95.4169,SMART Rescue,(281) 875-0100  ,TX758,TX,77383.0
8920,1308 Myrtle St,,Fulton,US,adopt.hsacrockport@gmail.com,,28.062,-97.0386,Humane Society and Adoption Center of Rockport-Fulton,361-729-8186,TX796,TX,78358.0
8921,P.O. Box 130251,,The Woodlands,US,allbordercollierescue@gmail.com,,30.0773,-95.5176,All Border Collie Rescue,please  e-mail,TX1282,TX,77382.0
8922,,,The Woodlands,US,rescue@thebryis.com,,30.0773,-95.5176,The Bryi's Meows and More Rescue,,TX1912,TX,77382.0
8923,,,Spring,US,smithsaints@comcast.net,,30.0773,-95.5176,"Grace & Hope for Paws, A Pet Rescue, Inc.",,TX1977,TX,77382.0
8924,,,Tomball,US,soujourn1@yahoo.com,,30.0969,-95.6158,Starfish Rescue,,TX2037,TX,77377.0
8925,P. O. Box 8583,,Spring,US,donna@schnauzerrescuetexas.me,,30.0542,-95.3804,Schnauzer Rescue of Texas,877-638-0378,TX1936,TX,77373.0
8926,PO Box 11936,,Spring,US,adopt@corridorrescue.org,,30.0475,-95.5322,Corridor Rescue Inc.,,TX1448,TX,77391.0
8927,,,Tomball,US,goodlif3adoptions@gmail.com,,30.0969,-95.6158,Good Lif3 Bully Rescue,,TX2112,TX,77377.0
8928,,,Tomball,US,info@HoustonBeagleRescue.org,,30.0762,-95.6117,Houston Beagle Rescue,,TX166,TX,77375.0
8929,419 E. Huffsmith,,Tomball,US,info@aartexas.org,,30.0762,-95.6117,Abandoned Animal Rescue,(281) 290-0121,TX525,TX,77375.0
8930,,,Houston,US,pjsplacetx@gmail.com,,29.9471,-95.3416,PJs Place Animal Rescue,,TX1826,TX,77032.0
8931,,,Houston,US,info@texascollierescue.org,,29.7631,-95.3631,"Texas Collie Rescue, Inc.",713-545-7408,TX1283,TX,77219.0
8932,PO Box 126452,,Benbrook,US,petfinder@4pawsinc.org,,32.6569,-97.481,4PAWS,email for more info  ,TX337,TX,76126.0
8933,,,Lubbock,US,whitekissesgdr@gmail.com,,33.5778,-101.8547,White Kisses Great Dane Rescue,,TX2000,TX,79464.0
8934,237 Spring Valley Rd,,Paradise,US,tirrrescue@gmail.com,,33.0696,-97.7432,Texas Independent Rhodesian Ridgeback Rescue,817-454-6023  ,TX179,TX,76073.0
8935,,,Dallas,US,khristy_hullett@hotmail.com,,32.8268,-96.7477,Bull luv able Paws and Chi Wawas Rescue,,TX2074,TX,75214.0
8936,,,Argyle,US,igrescuetexas@gmail.com,,33.1053,-97.1471,IGCA Rescue of Texas,,TX1229,TX,76226.0
8937,529 Country Club Road,,Argyle,US,ashlynallen_bnoblefarms@aol.com,,33.1053,-97.1471,BNoble Farms and Rescue,(972)567-2224,TX2198,TX,76226.0
8938,,,Dallas,US,XoloPBR@yahoo.com,,32.8268,-96.7477,Xoloitzcuintli Primitive Breed Rescue,214-926-4273 ,TX1925,TX,75214.0
8939,,,Dallas,US,tammy@dfwrescueme.org,,32.8268,-96.7477,DFW Rescue Me,,TX1530,TX,75214.0
8940,4447 N. Central Expwy.,"Suite 110, PMB 116",Dallas,US,artadoptions@yahoo.com,,32.8354,-96.7946,Animal Rescue of Texas (ART),214-276-7802 ,TX800,TX,75205.0
8941,PO Box 50867,,Denton ,US,Rescuemeabi@yahoo.com,,33.2147,-97.1328,RescueMe Abi,214 789-3908,TX1926,TX,76206.0
8942,P.O. Box 1892,,Colleyville,US,rescue@dfwdachshund.com,,32.8865,-97.1478,Dallas-Fort Worth Dachshund Rescue Foundation,817-481-9272,TX686,TX,76034.0
8943,,,Dallas,US,adopt@heartsandbonesrescue.com,,32.8266,-96.7705,Hearts and Bones Rescue,,TX2215,TX,75206.0
8944,5500 Greenville Avenue,,Dallas,US,spca@spca.org,,32.8266,-96.7705,SPCA of Texas - Petsmart Greenville Ave,214-742-7722,TX2028,TX,75206.0
8945,,,Dallas,US,adbadoptions@yahoo.com,,32.7942,-96.7652,A Different Breed Animal Rescue,(972) 896-6313,TX684,TX,75360.0
8946,,,Dallas,US,adopt@dallaspetsalive.org,,32.8128,-96.8126,Dallas Pets Alive,(214) 444-9372,TX1730,TX,75219.0
8947,P.O. Box 190473,,Dallas,US,adoptions@earstexas.org,,32.8128,-96.8126,Education and Animal Rescue Society (EARS),214-559-2817,TX1050,TX,75219.0
8948,,,Dallas,US,rescue@ilcanerosso.com,,32.7906,-96.8266,Cane Rosso Rescue,(972) 323-8367,TX2129,TX,75207.0
8949,2400 Lone Star Drive,,Dallas,US,spca@spca.org,,32.7906,-96.8266,SPCA of Texas-Dallas,214-742-SPCA (7722),TX198,TX,75207.0
8950,P.O. Box 703967,,Dallas,US,info@greyhoundsunlimited.org,,32.78,-96.81,Greyhounds Unlimited,972-503-GREY (4739),TX881,TX,75370.0
8951,,,Dallas,US,AllDogsUSA@yahoo.com,,32.7833,-96.8,All Dogs USA,(214) 529-1116,TX2134,TX,75381.0
8952,P. O. Box 282,,Coleman,US,  hscc@web-access.net ,,31.8272,-99.4246,Humane Society of Coleman County,325-636-8945,TX692,TX,76834.0
8953,PO Box 7121,,Abilene,US,adopt@pawedsquad.com,,32.3949,-99.7702,Pawed Squad,,TX1193,TX,79606.0
8954,,,Magnolia,US,missmanatee@hotmail.com,,30.211,-95.7487,Saint Bernard Rescue Foundation Inc. (TX Chapter),281-259-6267  ,TX404,TX,77354.0
8955,P. O. Box 9801,,Spring,US,mgrd@aol.com,,30.1369,-95.4691,Houston Cocker Spaniel Rescue,713-469-2414  ,TX1649,TX,77380.0
8956,,,The Woodlands,US,bostonrescue@aol.com,,30.1369,-95.4691,"Boston Terrier Rescue of Greater Houston, Inc.",,TX244,TX,77380.0
8957,,,Spring,US,hhpprescue@yahoo.com,,30.1269,-95.4216,Houston Homeless Pet Project,,TX2191,TX,77386.0
8958,,,Dallas,US,petrescue13@gmail.com,,32.8461,-96.8252,Elle's Legacy,214-228-7936 ,TX521,TX,75209.0
8959,24950 Spring Ridge Drive,Bldg B,Spring,US,Reggie@texaslittercontrol.org,,30.1269,-95.4216,Texas Litter Control,832-930-0228,TX1736,TX,77386.0
8960,,,Dallas,US,dallascatladyadoptions@gmail.com,,32.8241,-96.6811,Dallas Cat Lady Adoptions,214-766-6741    ,TX221,TX,75228.0
8961,,,Dallas,US,adoptions@furryfriendzy.org,,32.7868,-96.8022,Furry Friendzy,(817) 343-6738,TX1243,TX,75201.0
8962,PO Box 132884,,Dallas,US,northtexasscottierescue@gmail.com,,32.7833,-96.8,"North Texas Scottie Rescue, Inc.",,TX921,TX,75313.0
8963,P.O. Box 797972,,Dallas,US,help_for_helpless_animals@yahoo.com,,32.7833,-96.8,HELP FOR HELPLESS ANIMALS,972-424-4860,TX339,TX,75379.0
8964,P. O. Box 551265,"Dallas, TX  75355",Dallas,US,Rescue@scottiekingdom.com,,32.7833,-96.8,"Scottie Kingdom Rescue, Inc.",www.scottiekingdom.com,TX618,TX,75355.0
8965,,,Dallas,US,dogsetc.texas@yahoo.com,,32.7833,-96.8,Dogs Etc of Texas,817-219-6748,TX1795,TX,75313.0
8966,P.O Box 521,,Colleyville,US,homelesshounds2016@gmail.com,,32.8865,-97.1478,Homeless Hounds Animal Rescue,817-821-4942,TX2177,TX,76034.0
8967,,,Dallas,US,info@northtexasboxerrescue.org,,32.8652,-96.7906,North Texas Boxer Rescue,,TX2179,TX,75225.0
8968,4347 W. Northwest Highway,"Suite 120,  Box 184",Dallas,US,bark@WeimRescueTexas.org,,32.869,-96.8574,Weimaraner Rescue of Texas,972-994-3572,TX86,TX,75220.0
8969,,,Dallas,US,astruse@yahoo.com,,32.8448,-96.6989,Angie's Friends,(678) 665-8571,TX1833,TX,75218.0
8970,,,Corinth,US,tntpaws@gmail.com,,33.1547,-97.0663,Pets Assisting Wounded Soldiers,940-642-8779,TX1596,TX,76210.0
8971,3717 N Elm Street,,Denton,US,dentonanimalservices@yahoo.com,,33.1661,-97.0939,City of Denton Animal Services,(940) 349-7594,TX79,TX,76205.0
8972,P.O. Box 432,,Hurst,US,info@texasadopts.org,,32.821,-97.1809,Lone Star Kitties,(817) 876-7476,TX1716,TX,76053.0
8973,,,Bedford,US,koolkatsadoptions@yahoo.com,,32.8556,-97.1406,Kool Kats Feline Rescue and Adoptions,,TX463,TX,76021.0
8974,1441 South Loop 288,,Denton,US,nhowery@spca.org,,33.1661,-97.0939,SPCA of Texas - Denton,214-742-7722,TX2024,TX,76205.0
8975,1809 Reliance Pkwy,,Bedford,US,tracy.robertson@bedfordtx.gov,,32.8556,-97.1406,Bedford Animal Control,(817) 952-2191,TX272,TX,76021.0
8976,,,Lorena,US,misfitsrescue@yahoo.com,,31.3983,-97.2287,Community Misfits Animal Rescue,,TX2219,TX,76655.0
8977,"624 W. University Dr., #356",,Denton,US,nanaspitstop@ntin.net,,33.2187,-97.1168,Nana's PIT Stop & Bully Breed Rescue,(940) 368-9132,TX2130,TX,76201.0
8978,P. O. Box 1519,,Euless,US,info@dfwtzusandmorerescue.com,,32.827,-97.1039,DFW TZUS and More Rescue,888-290-3335 ,TX1098,TX,76040.0
8979,1517 Westpark Way,,Euless,US,trinitygapclub@gmail.com,,32.827,-97.1039,Euless Animal Services - Trinity GAP Rescue,817-685-1594,TX265,TX,76040.0
8980,,,Euless,US,dooderbomb@aol.com,,32.827,-97.1039,Texas Labrador Retriever Rescue Inc.,(817) 723-8705,TX718,TX,76040.0
8981,,,Arlington,US,adoptions@shelter2rescue.org,,32.7186,-97.1477,Shelter2Rescue Coalition,,TX1223,TX,76013.0
8982,4360 Old Iowa Park Road,,Wichita Falls,US,frontdesk@humanesocietyofwichitacounty.org,,33.9414,-98.5599,Humane Society of Wichita County,940-855-4941 ,TX87,TX,76305.0
8983,,,Arlington,US,contacthomerescue@gmail.com,,32.7552,-97.1342,House of Meows - HOME Rescue,,TX2036,TX,76012.0
8984,1155 Union Circle #310156,,Denton,US,dallas.newell@unt.edu,,33.2147,-97.1328,UNT Feral Cat Rescue Group,(940) 390-0555,TX868,TX,76203.0
8985,P.O. Box 12,,Strawn,US,Care.animalrescue@yahoo.com,,32.5519,-98.4978,C.A.R.E. Community Animal Rescue Effort,254-631-6937   ,TX1368,TX,76475.0
8986,6321 Airport Road,,Waco,US,volunteer@fuzzyfriendsrescue.com,,31.5492,-97.1464,Fuzzy Friends Rescue,(254) 754-9444,TX534,TX,76702.0
8987,,,Arlington,US,mastiffsandmore@gmail.com,,32.757,-97.0939,Mastiffs and More Rescue Tx,,TX1703,TX,76011.0
8988,,,Dallas,US,partyanimalrescue@gmail.com,,32.8448,-96.6989,Party Animal Rescue,4698281159,TX2101,TX,75218.0
8989,10101 E. Northwest Hwy.,,Dallas,US,elpo@welovepets.net,,32.8752,-96.7092,East Lake Pet Orphanage,214-342-3100,TX406,TX,75238.0
8990,,,Dallas,US,adopt@thelovepitrescue.org,,32.8752,-96.7092,The Love Pit,,TX2123,TX,75238.0
8991,PO Box 143522,,Irving,US,info@arottierescue.com,,32.8139,-96.9486,"A Rottie Rescue, Inc.",2146019255,TX2221,TX,75014.0
8992,,,Irving,US,dfwpbr@gmail.com,,32.8254,-96.961,DFW Purebred Rescue,,TX990,TX,75061.0
8993,,,Garland,US,info@garlandpaws.org,,32.8812,-96.6432,Garland Pawsibilities,,TX1735,TX,75041.0
8994,2032 Circle Rd,,Waco,US,hsctapplications@gmail.com,,31.5201,-97.1229,Humane Society of Central TX,254-754-1454,TX447,TX,76706.0
8995,,,Dallas,US,rescue@newlifeifs.org,,32.9101,-96.7316,New Life Individual and Family Services,(214) 484-7363,TX2159,TX,75243.0
8996,5401 North Garland Avenue,,Garland,US,Adoptions@nbcrtx.org,,32.9223,-96.6278,New Beginnings Cat Rescue,,TX840,TX,75040.0
8997,PO BOX 832012,,Richardson,US,protanimleag@yahoo.com,,32.9481,-96.7294,PAL - Protective Animal League,(972) 881-1981,TX139,TX,75083.0
8998,,,Richardson,US,adopt@feralfriends.org,,32.9481,-96.7294,Feral Friends Community Cat Alliance,(972) 671-0429,TX381,TX,75083.0
8999,1330 Columbia Drive,,Richardson,US,,,32.9491,-96.7064,Richardson Animal Shelter,972-744-4480  ,TX428,TX,75081.0
9000,,,Spring,US,clippedear@aol.com,,30.1269,-95.4216,Clipped Ear Cat Sanctuary,,TX1265,TX,77386.0
9001,,,Richardson,US,adopt@dallasstreetdogadvocates.org,,32.9694,-96.7429,Dallas Street Dog Advocates,,TX2254,TX,75080.0
9002,,,Garland,US,ntrs_tx@yahoo.com,,32.9166,-96.6757,North Texas Rabbit Sanctuary,,TX780,TX,75042.0
9003,901 E. Flemming,,Comanche,US,comancheapa@gmail.com,,31.9207,-98.5888,Comanche Animal Shelter,817-845-2169  ,TX1996,TX,76442.0
9004,,,Roanoke,US,adopt@classycats.org,,32.9881,-97.2084,Classy Cats Incorporated,http://www.classycats.org ,TX887,TX,76262.0
9005,,,Dallas,US,lifelongres@gmail.com,,32.8241,-96.6811,Life Long Rescue (LLR),469-474-3472,TX1338,TX,75228.0
9006,3751 Main Street,#600-204,The Colony,US,adoptions@kittysave.org,,33.0527,-97.0,Kitty Save,(214) 728-2237,TX901,TX,75057.0
9007,PO Box 453,,Coppell,US,fetch@epicanimalrescue.org,,32.9641,-96.982,Epic Animal Rescue,(469) 630-1701,TX2186,TX,75019.0
9008,,,Irving,US,PAWSforIrvingAnimalsLLC@gmail.com,,32.8763,-96.937,PAWS for Irving Animals,817-380-8142  ,TX1944,TX,75039.0
9009,1550 Weatherford Hwy,,Granbury,US,hcac@co.hood.tx.us,,32.4201,-97.7712,Hood County Sheriff Animal Control,817-573-4277,TX1342,TX,76048.0
9010,,,Weatherford,US,WeatherfordWhiskers@gmail.com,,32.7861,-97.8183,Weatherford Whiskers,(817) 694-4106,TX2266,TX,76086.0
9011,PO Box 2918,,Weatherford,US,peachpits2014@gmail.com,,32.7861,-97.8183,Peach Pits Animal Rescue,,TX2089,TX,76086.0
9012,995 E. Valley Ridge BLVD,PO Box 299002,Lewisville,US,colanservices@yahoo.com,,33.0461,-96.9939,City of Lewisville Animal Shelter,972-219-3478,TX470,TX,75029.0
9013,2222 West Warrior Trail,,Grand Prairie,US,animaldispatch@gptx.org,,32.6794,-97.02,Grand Prairie Animal Services,972-237-8575       ,TX1659,TX,75052.0
9014,PO Box 781,,Weatherford,US,parkerpawsrescue@gmail.com,,32.7861,-97.8183,Parker Paws,817-694-5718,TX1642,TX,76086.0
9015,403 Hickory Lane,,Weatherford,US,animals@weatherfordtx.gov,,32.7861,-97.8183,Weatherford Parker County Animal Shelter,(817) 598-4111,TX54,TX,76086.0
9016,2309 West Interstate 20,,Grand Prairie,US,spca@spca.org,,32.6794,-97.02,SPCA of Texas - Grand Prairie,214-742-7722,TX2026,TX,75052.0
9017,,,Grand Prairie,US,gpcatcrew@gmail.com,,32.6794,-97.02,Grand Prairie CAT CREW,,TX2201,TX,75052.0
9018,P.O.Box 532363,,Grand Prairie,US,petsluv@risebroadband.net,,32.7458,-96.9975,Pets Luv Furever Animal Rescue,(817) 264-7080,TX1419,TX,75053.0
9019,P.O. Box 874,,Mansfield,US,avertingcatastrophe@gmail.com,,32.5805,-97.1349,"Averting CAT-astrophe, Inc",,TX1997,TX,76063.0
9020,P.O. Box 32,,Weatherford,US,rescue@irescuehomelesspets.org,,32.7861,-97.8183,iRescue,,TX1898,TX,76086.0
9021,2021 Rock Creek Drive,,Grand Prairie,US,bruce@dobermanrescue.org,,32.7641,-97.012,Doberman Rescue of North Texas,972-606-1510    ,TX110,TX,75050.0
9022,4854 Highway 121,,Lewisville,US,nhowery@spca.org,,33.0932,-96.8841,SPCA of Texas - Lewisville,214-742-7722,TX2025,TX,75056.0
9023,PO Box 1085,,Granbury,US,secondchancefarmgranbury@gmail.com,,32.4201,-97.7712,Second Chance Farm,817 243 8172,TX2141,TX,76048.0
9024,PO Box 1561,,Coppell,US,moreinfo@coppellhumanesociety.com,,32.9641,-96.982,Coppell Humane Society,972-462-1121,TX114,TX,75019.0
9025,,,Bridgeport,US,jjohnson@cityofbridgeport.net,,33.1892,-97.8058,Bridgeport Animal Shelter,940-683-3430,TX399,TX,76426.0
9026,,,Annetta,US,wufwgn@gmail.com,,32.709297,-97.676138,Miniature Pinscher Rescue [MPR],817.233.6339 ,TX1062,TX,76008.0
9027,PO Box 755,,Mason,US,adoptions@secondchancemason.com,,30.7519,-99.2333,Second Chance-Mason Animal Rescue,325-347-6929  ,TX1689,TX,76856.0
9028,1207 Hatton Road,,Wichita Falls,US,diann.bowman@wichitafallstx.gov,,33.8685,-98.4918,City of Wichita Falls Animal Services,(940) 761-8894,TX1914,TX,76302.0
9029,4028 Plano Parkway,,Plano,US,debbien@plano.gov,,33.0329,-96.793,Plano Animal Shelter,972-769-4360    ,TX01,TX,75093.0
9030,,,Granbury,US,HoodCoAnimalLoversOrganization@gmail.com,,32.4201,-97.7712,Hood Co Animal Lovers Organization,(817) 564-2085,TX1570,TX,76048.0
9031,,,Plano,US,tzuzoorescue@gmail.com,,33.0329,-96.793,Tzu Zoo Rescue,,TX1203,TX,75093.0
9032,4001 Sunset Dr. Ste 1072,,San Angelo,US,adopt@conchovalleypaws.org,,31.4744,-100.3794,Concho Valley PAWS,325-653-8056,TX180,TX,76905.0
9033,PO Box 9823,,Wichita Falls,US,texaspitcrew@gmail.com,,33.8666,-98.5374,Texas Pit Crew,,TX1955,TX,76308.0
9034,2810 Justin Road,,Highland Village,US,pets@highlandvillage.org,,33.0417,-96.9829,City of Highland Village Animal Shelter,(469) 444-0915,TX530,TX,75077.0
9035,3000 Custer Road,Suite 270-156,Plano,US,huskiesandmutts@gmail.com,,33.0932,-96.8841,Adopt a Husky of Dallas Inc.,,TX85,TX,75056.0
9036,2885 Fall Creek Hwy.,,Granbury,US,friends@granburyadoptapet.org,,32.4409,-97.7335,Friends for Animals Adoption Shelter,(817) 326-3647,TX62,TX,76049.0
9037,5524 Ramsey Drive,by appointment only,The Colony,US,kitty@kpfinc.org,,33.0932,-96.8841,Kittys Pet Foundation,469-656-7569,TX1894,TX,75056.0
